,date,open,high,low,close,volume
1650,2018-12-10,139.6,143.05,139.01,141.85,26.422173
1651,2018-12-11,143.88,143.88,141.1,142.08,20.300349
1652,2018-12-12,143.08,147.19,142.51,144.5,23.696936
1653,2018-12-13,145.57,145.85,143.19,145.01,18.14861
1654,2018-12-14,143.34,146.01,142.51,144.06,21.78582
1655,2018-12-17,143.08,144.92,138.42,140.19,24.333959
1656,2018-12-18,141.08,145.93,139.8301,143.66,24.709084
1657,2018-12-19,141.21,144.91,132.5,133.24,57.404894
1658,2018-12-20,130.7,135.57,130.0,133.4,40.287865
1659,2018-12-21,133.39,134.9,123.42,124.95,56.901491
1660,2018-12-24,123.1,129.74,123.02,124.06,22.066002
1661,2018-12-26,126.0,134.24,125.89,134.18,39.72337
1662,2018-12-27,132.44,134.99,129.67,134.52,31.202509
1663,2018-12-28,135.34,135.92,132.2,133.2,22.627569
1664,2018-12-31,134.45,134.64,129.95,131.09,24.625308
1665,2019-01-02,128.99,137.51,128.56,135.68,28.146193
1666,2019-01-03,134.69,137.17,131.12,131.74,22.717948
1667,2019-01-04,134.01,138.0,133.75,137.95,28.980059
1668,2019-01-07,137.56,138.87,135.91,138.05,20.089337
1669,2019-01-08,139.89,143.14,139.54,142.53,26.252793
1670,2019-01-09,142.95,144.7,141.27,144.23,22.205879
1671,2019-01-10,143.08,144.56,140.84,144.2,16.030504
1672,2019-01-11,143.15,145.36,142.57,143.8,12.908031
1673,2019-01-14,142.0,146.57,141.27,145.39,20.520278
1674,2019-01-15,146.01,150.68,145.99,148.95,24.068822
1675,2019-01-16,149.0,149.6499,146.9975,147.54,18.025714
1676,2019-01-17,146.95,149.0,146.5,148.3,15.787914
1677,2019-01-18,149.75,152.43,148.55,150.04,30.907612
1678,2019-01-22,149.2,151.53,146.37,147.57,22.298694
1679,2019-01-23,148.28,148.8,143.055,144.3,20.098415
1680,2019-01-24,144.64,146.44,142.52,145.83,20.955518
1681,2019-01-25,147.48,149.83,146.54,149.01,22.250954
1682,2019-01-28,148.05,148.96,146.21,147.47,15.508483
1683,2019-01-29,148.09,148.1,143.43,144.19,17.631953
1684,2019-01-30,146.22,150.95,145.6953,150.42,44.61324
1685,2019-01-31,165.6,171.68,165.0,166.69,77.233602
1686,2019-02-01,165.84,169.1,165.66,165.71,30.806513
1687,2019-02-04,165.7,169.3,163.62,169.25,20.03647
1688,2019-02-05,169.15,171.98,168.69,171.16,22.556985
1689,2019-02-06,171.2,172.47,169.27,170.49,13.281161
1690,2019-02-07,168.2,169.24,165.25,166.38,17.517609
1691,2019-02-08,164.47,167.37,164.21,167.33,12.556422
1692,2019-02-11,167.9,168.3,165.08,165.79,12.811176
1693,2019-02-12,166.86,168.34,164.5,165.04,16.29229
1694,2019-02-13,165.38,166.22,163.73,164.07,14.205146
1695,2019-02-14,163.19,164.8697,162.2468,163.95,12.755151
1696,2019-02-15,164.51,164.7,160.86,162.5,15.504415
1697,2019-02-19,160.5,164.15,160.33,162.29,14.33689
1698,2019-02-20,162.25,163.72,161.25,162.56,11.770692
1699,2019-02-21,161.93,162.24,159.59,160.04,15.607828
1700,2019-02-22,160.58,162.41,160.31,161.89,15.858468
1701,2019-02-25,163.07,166.07,162.9,164.62,18.737106
1702,2019-02-26,164.335,166.24,163.8,164.13,13.784063
1703,2019-02-27,162.9,163.93,160.41,162.81,12.697485
1704,2019-02-28,162.37,163.5,160.86,161.45,11.114185
1705,2019-03-01,162.6,163.132,161.69,162.28,11.09777
1706,2019-03-04,163.9,167.5,163.83,167.37,18.894689
1707,2019-03-05,167.37,171.88,166.55,171.26,28.18789
1708,2019-03-06,172.9,173.57,171.27,172.51,21.531723
1709,2019-03-07,171.5,171.74,167.61,169.13,18.306504
1710,2019-03-08,166.2,169.62,165.97,169.6,13.184831
1711,2019-03-11,171.6,174.3,171.58,172.07,18.883983
1712,2019-03-12,172.09,173.8,171.2178,171.92,12.155264
1713,2019-03-13,172.32,174.03,172.12,173.37,11.97328
1714,2019-03-14,169.76,171.15,168.16,170.17,18.037364
1715,2019-03-15,167.16,167.58,162.51,165.98,36.7942
1716,2019-03-18,163.57,163.9,159.28,160.47,37.524191
1717,2019-03-19,161.48,163.82,160.82,161.57,25.611488
1718,2019-03-20,161.5,166.12,161.24,165.44,20.211474
1719,2019-03-21,164.89,166.39,163.75,166.08,16.223007
1720,2019-03-22,165.65,167.42,164.09,164.34,16.389185
1721,2019-03-25,163.0,166.54,162.0,166.29,12.63123
1722,2019-03-26,167.35,169.45,166.3499,167.68,15.43792
1723,2019-03-27,167.85,168.94,164.79,165.87,10.620299
1724,2019-03-28,164.57,166.72,163.33,165.55,10.689171
1725,2019-03-29,166.39,167.19,164.81,166.69,13.455454
1726,2019-04-01,167.83,168.9,167.2789,168.7,10.38149
1727,2019-04-02,170.14,174.9,169.55,174.2,23.846529
1728,2019-04-03,174.5,177.96,172.95,173.54,27.590058
1729,2019-04-04,176.02,178.0,175.5301,176.02,17.780675
1730,2019-04-05,176.88,177.0,175.1,175.72,9.594133
1731,2019-04-08,175.21,175.5,174.23,174.93,7.297343
1732,2019-04-09,175.62,179.19,175.55,177.58,19.751031
1733,2019-04-10,178.18,178.79,176.54,177.82,11.701479
1734,2019-04-11,178.24,178.4,177.0,177.51,8.070967
1735,2019-04-12,178.0,179.63,177.95,179.1,12.329812
1736,2019-04-15,178.5,180.5,176.87,179.65,10.834762
1737,2019-04-16,179.0,180.17,178.3,178.87,11.215193
1738,2019-04-17,179.6,180.74,178.36,178.78,9.973732
1739,2019-04-18,178.8,178.88,177.34,178.28,11.655608
1740,2019-04-22,178.25,181.665,178.25,181.44,13.389889
1741,2019-04-23,182.74,184.22,181.48,183.78,19.954814
1742,2019-04-24,184.49,185.14,181.65,182.58,37.289871
1743,2019-04-25,196.98,198.48,192.12,193.26,54.148789
1744,2019-04-26,192.5,192.9,189.09,191.49,22.0473
1745,2019-04-29,190.95,195.41,190.65,194.78,19.64131
1746,2019-04-30,194.19,197.39,192.28,193.4,23.494689
1747,2019-05-01,194.78,196.1769,193.01,193.03,15.996646
1748,2019-05-02,193.0,194.0,189.75,192.53,13.209452
1749,2019-05-03,194.38,196.16,193.71,195.47,14.575434
1750,2019-05-06,191.24,194.28,190.55,193.88,13.994932
1751,2019-05-07,192.54,192.9,187.85,189.77,16.253001
1752,2019-05-08,189.39,190.72,188.55,189.54,12.505737
1753,2019-05-09,187.2,189.77,186.26,188.65,12.957533
1754,2019-05-10,188.25,190.0,184.59,188.34,12.578508
1755,2019-05-13,183.5,185.43,180.84,181.54,16.833347
1756,2019-05-14,182.52,183.49,178.1,180.73,17.628142
1757,2019-05-15,180.42,187.28,180.02,186.27,16.746904
1758,2019-05-16,185.05,188.575,185.05,186.99,12.953111
1759,2019-05-17,184.84,187.58,184.28,185.3,10.48537
1760,2019-05-20,181.88,184.23,181.37,182.72,10.351981
1761,2019-05-21,184.57,185.7,183.885,184.82,7.50282
1762,2019-05-22,184.73,186.74,183.61,185.32,9.213801
1763,2019-05-23,182.42,183.9,179.67,180.87,12.768835
1764,2019-05-24,182.33,183.63,180.83,181.06,8.807701
1765,2019-05-28,181.54,184.7119,181.4537,184.31,14.843308
1766,2019-05-29,183.5,184.56,181.35,182.19,12.797685
1767,2019-05-30,183.08,183.48,180.89,183.01,8.581544
1768,2019-05-31,180.28,180.54,177.16,177.47,15.214536
1769,2019-06-03,175.0,175.05,161.01,164.15,56.021209
1770,2019-06-04,163.71,168.28,160.84,167.5,46.044256
1771,2019-06-05,167.48,168.72,164.63,168.17,19.758317
1772,2019-06-06,168.3,169.7,167.23,168.33,12.446354
1773,2019-06-07,170.17,173.87,168.84,173.35,16.767343
1774,2019-06-10,174.75,177.86,173.8,174.82,14.743918
1775,2019-06-11,178.48,179.98,176.79,178.1,15.266644
1776,2019-06-12,178.38,179.27,172.88,175.04,17.699806
1777,2019-06-13,175.53,178.03,174.606,177.47,12.253569
1778,2019-06-14,180.51,181.8398,180.0,181.33,16.583291
1779,2019-06-17,185.01,189.5,184.4105,189.01,29.396381
